event_id,session_id,user_id,event_name,experiment_group,event_timestamp
EVT_006654,SES_002111,USR_001109,flight_search,Control,2026-05-23 23:57:46
EVT_006655,SES_002112,USR_001110,flight_search,Variant,2026-03-21 20:27:06
EVT_006656,SES_002112,USR_001110,flight_selected,Variant,2026-03-21 20:40:06
EVT_006657,SES_002112,USR_001110,hotel_cross_sell_viewed,Variant,2026-03-21 20:41:06
EVT_006658,SES_002112,USR_001110,flight_booking_completed,Variant,2026-03-21 20:47:06
EVT_006659,SES_002113,USR_001111,flight_search,Variant,2026-06-14 02:05:20
EVT_006660,SES_002113,USR_001111,flight_selected,Variant,2026-06-14 02:07:20
EVT_006661,SES_002113,USR_001111,hotel_cross_sell_viewed,Variant,2026-06-14 02:10:20
EVT_006662,SES_002113,USR_001111,hotel_cross_sell_added,Variant,2026-06-14 02:11:20
EVT_006663,SES_002113,USR_001111,flight_booking_completed,Variant,2026-06-14 02:25:20
EVT_006664,SES_002114,USR_001111,flight_search,Variant,2026-05-22 21:32:48
EVT_006665,SES_002114,USR_001111,flight_selected,Variant,2026-05-22 21:37:48
EVT_006666,SES_002114,USR_001111,hotel_cross_sell_viewed,Variant,2026-05-22 21:39:48
EVT_006667,SES_002115,USR_001111,flight_search,Variant,2026-03-10 05:01:59
EVT_006668,SES_002115,USR_001111,flight_selected,Variant,2026-03-10 05:16:59
EVT_006669,SES_002115,USR_001111,hotel_cross_sell_viewed,Variant,2026-03-10 05:19:59
EVT_006670,SES_002115,USR_001111,flight_booking_completed,Variant,2026-03-10 05:33:59
EVT_006671,SES_002116,USR_001112,flight_search,Control,2026-04-04 01:16:30
EVT_006672,SES_002116,USR_001112,flight_selected,Control,2026-04-04 01:27:30
EVT_006673,SES_002116,USR_001112,hotel_cross_sell_viewed,Control,2026-04-04 01:28:30
EVT_006674,SES_002116,USR_001112,flight_booking_completed,Control,2026-04-04 01:40:30
EVT_006675,SES_002117,USR_001112,flight_search,Variant,2026-06-02 14:26:35
EVT_006676,SES_002118,USR_001113,flight_search,Control,2026-05-24 13:39:14
EVT_006677,SES_002118,USR_001113,flight_selected,Control,2026-05-24 13:52:14
EVT_006678,SES_002118,USR_001113,hotel_cross_sell_viewed,Control,2026-05-24 13:57:14
EVT_006679,SES_002118,USR_001113,hotel_cross_sell_added,Control,2026-05-24 14:02:14
EVT_006680,SES_002119,USR_001114,flight_search,Variant,2026-04-17 23:02:04
EVT_006681,SES_002120,USR_001114,flight_search,Control,2026-04-25 02:31:29
EVT_006682,SES_002120,USR_001114,flight_selected,Control,2026-04-25 02:35:29
EVT_006683,SES_002120,USR_001114,flight_booking_completed,Control,2026-04-25 02:51:29
EVT_006684,SES_002121,USR_001114,flight_search,Variant,2026-06-14 00:46:53
EVT_006685,SES_002121,USR_001114,flight_selected,Variant,2026-06-14 00:57:53
EVT_006686,SES_002121,USR_001114,hotel_cross_sell_viewed,Variant,2026-06-14 00:58:53
EVT_006687,SES_002121,USR_001114,hotel_cross_sell_added,Variant,2026-06-14 01:04:53
EVT_006688,SES_002121,USR_001114,checkout_completed,Variant,2026-06-14 01:16:53
EVT_006689,SES_002122,USR_001115,flight_search,Variant,2026-05-08 20:20:59
EVT_006690,SES_002122,USR_001115,flight_selected,Variant,2026-05-08 20:25:59
EVT_006691,SES_002122,USR_001115,hotel_cross_sell_viewed,Variant,2026-05-08 20:30:59
EVT_006692,SES_002122,USR_001115,flight_booking_completed,Variant,2026-05-08 20:42:59
EVT_006693,SES_002123,USR_001115,flight_search,Variant,2026-03-19 14:02:26
EVT_006694,SES_002123,USR_001115,flight_selected,Variant,2026-03-19 14:04:26
EVT_006695,SES_002123,USR_001115,flight_booking_completed,Variant,2026-03-19 14:12:26
EVT_006696,SES_002124,USR_001115,flight_search,Control,2026-02-23 10:25:29
EVT_006697,SES_002125,USR_001115,flight_search,Variant,2026-05-13 13:13:38
EVT_006698,SES_002125,USR_001115,flight_selected,Variant,2026-05-13 13:17:38
EVT_006699,SES_002125,USR_001115,hotel_cross_sell_viewed,Variant,2026-05-13 13:19:38
EVT_006700,SES_002125,USR_001115,flight_booking_completed,Variant,2026-05-13 13:35:38
EVT_006701,SES_002126,USR_001116,flight_search,Variant,2026-06-28 21:58:02
EVT_006702,SES_002126,USR_001116,flight_selected,Variant,2026-06-28 22:04:02
EVT_006703,SES_002126,USR_001116,hotel_cross_sell_viewed,Variant,2026-06-28 22:05:02
EVT_006704,SES_002126,USR_001116,flight_booking_completed,Variant,2026-06-28 22:11:02
EVT_006705,SES_002127,USR_001116,flight_search,Variant,2026-05-15 12:59:53
EVT_006706,SES_002128,USR_001117,flight_search,Control,2026-06-26 10:13:21
EVT_006707,SES_002128,USR_001117,flight_selected,Control,2026-06-26 10:28:21
EVT_006708,SES_002128,USR_001117,hotel_cross_sell_viewed,Control,2026-06-26 10:29:21
EVT_006709,SES_002129,USR_001118,flight_search,Variant,2026-03-09 07:13:37
EVT_006710,SES_002129,USR_001118,flight_selected,Variant,2026-03-09 07:26:37
EVT_006711,SES_002129,USR_001118,hotel_cross_sell_viewed,Variant,2026-03-09 07:31:37
EVT_006712,SES_002129,USR_001118,flight_booking_completed,Variant,2026-03-09 07:51:37
EVT_006713,SES_002130,USR_001119,flight_search,Control,2026-04-24 23:12:42
EVT_006714,SES_002130,USR_001119,flight_selected,Control,2026-04-24 23:25:42
EVT_006715,SES_002130,USR_001119,hotel_cross_sell_viewed,Control,2026-04-24 23:28:42
EVT_006716,SES_002131,USR_001119,flight_search,Control,2026-03-14 18:27:03
EVT_006717,SES_002131,USR_001119,flight_selected,Control,2026-03-14 18:36:03
EVT_006718,SES_002131,USR_001119,hotel_cross_sell_viewed,Control,2026-03-14 18:38:03
EVT_006719,SES_002132,USR_001119,flight_search,Variant,2026-03-26 18:39:37
EVT_006720,SES_002133,USR_001120,flight_search,Control,2026-06-18 13:30:54
EVT_006721,SES_002133,USR_001120,flight_selected,Control,2026-06-18 13:34:54
EVT_006722,SES_002133,USR_001120,flight_booking_completed,Control,2026-06-18 13:53:54
EVT_006723,SES_002134,USR_001120,flight_search,Control,2026-05-31 07:07:32
EVT_006724,SES_002134,USR_001120,flight_selected,Control,2026-05-31 07:14:32
EVT_006725,SES_002134,USR_001120,hotel_cross_sell_viewed,Control,2026-05-31 07:16:32
EVT_006726,SES_002134,USR_001120,hotel_cross_sell_added,Control,2026-05-31 07:25:32
EVT_006727,SES_002134,USR_001120,checkout_completed,Control,2026-05-31 07:33:32
EVT_006728,SES_002135,USR_001121,flight_search,Variant,2026-06-14 01:49:37
EVT_006729,SES_002135,USR_001121,flight_selected,Variant,2026-06-14 01:59:37
EVT_006730,SES_002135,USR_001121,hotel_cross_sell_viewed,Variant,2026-06-14 02:00:37
EVT_006731,SES_002135,USR_001121,flight_booking_completed,Variant,2026-06-14 02:14:37
EVT_006732,SES_002136,USR_001121,flight_search,Control,2026-02-24 16:55:59
EVT_006733,SES_002137,USR_001122,flight_search,Control,2026-05-24 03:06:28
EVT_006734,SES_002137,USR_001122,flight_selected,Control,2026-05-24 03:10:28
EVT_006735,SES_002137,USR_001122,hotel_cross_sell_viewed,Control,2026-05-24 03:13:28
EVT_006736,SES_002137,USR_001122,flight_booking_completed,Control,2026-05-24 03:25:28
EVT_006737,SES_002138,USR_001122,flight_search,Variant,2026-01-06 04:43:14
EVT_006738,SES_002139,USR_001122,flight_search,Variant,2026-03-22 04:35:42
EVT_006739,SES_002139,USR_001122,flight_selected,Variant,2026-03-22 04:42:42
EVT_006740,SES_002139,USR_001122,hotel_cross_sell_viewed,Variant,2026-03-22 04:44:42
EVT_006741,SES_002139,USR_001122,flight_booking_completed,Variant,2026-03-22 04:51:42
EVT_006742,SES_002140,USR_001123,flight_search,Control,2026-05-19 05:15:16
EVT_006743,SES_002140,USR_001123,flight_selected,Control,2026-05-19 05:24:16
EVT_006744,SES_002140,USR_001123,hotel_cross_sell_viewed,Control,2026-05-19 05:27:16
EVT_006745,SES_002140,USR_001123,flight_booking_completed,Control,2026-05-19 05:46:16
EVT_006746,SES_002141,USR_001123,flight_search,Variant,2026-04-06 18:17:35
EVT_006747,SES_002141,USR_001123,flight_selected,Variant,2026-04-06 18:32:35
EVT_006748,SES_002141,USR_001123,hotel_cross_sell_viewed,Variant,2026-04-06 18:35:35
EVT_006749,SES_002141,USR_001123,flight_booking_completed,Variant,2026-04-06 18:46:35
EVT_006750,SES_002142,USR_001124,flight_search,Control,2026-02-26 00:18:43
EVT_006751,SES_002142,USR_001124,flight_selected,Control,2026-02-26 00:27:43
EVT_006752,SES_002142,USR_001124,hotel_cross_sell_viewed,Control,2026-02-26 00:28:43
EVT_006753,SES_002142,USR_001124,flight_booking_completed,Control,2026-02-26 00:43:43
EVT_006754,SES_002143,USR_001125,flight_search,Variant,2026-02-25 04:30:27
EVT_006755,SES_002143,USR_001125,flight_selected,Variant,2026-02-25 04:43:27
EVT_006756,SES_002143,USR_001125,hotel_cross_sell_viewed,Variant,2026-02-25 04:46:27
EVT_006757,SES_002144,USR_001125,flight_search,Variant,2026-01-21 11:46:18
EVT_006758,SES_002144,USR_001125,flight_selected,Variant,2026-01-21 11:51:18
EVT_006759,SES_002144,USR_001125,hotel_cross_sell_viewed,Variant,2026-01-21 11:54:18
EVT_006760,SES_002144,USR_001125,flight_booking_completed,Variant,2026-01-21 12:14:18
EVT_006761,SES_002145,USR_001126,flight_search,Control,2026-04-24 19:31:58
EVT_006762,SES_002145,USR_001126,flight_selected,Control,2026-04-24 19:33:58
EVT_006763,SES_002145,USR_001126,flight_booking_completed,Control,2026-04-24 19:51:58
EVT_006764,SES_002146,USR_001127,flight_search,Control,2026-06-03 15:25:17
EVT_006765,SES_002146,USR_001127,flight_selected,Control,2026-06-03 15:28:17
EVT_006766,SES_002146,USR_001127,hotel_cross_sell_viewed,Control,2026-06-03 15:30:17
EVT_006767,SES_002146,USR_001127,flight_booking_completed,Control,2026-06-03 15:47:17
EVT_006768,SES_002147,USR_001127,flight_search,Control,2026-06-06 08:49:36
EVT_006769,SES_002148,USR_001128,flight_search,Control,2026-01-22 23:26:13
EVT_006770,SES_002148,USR_001128,flight_selected,Control,2026-01-22 23:35:13
EVT_006771,SES_002148,USR_001128,flight_booking_completed,Control,2026-01-22 23:41:13
EVT_006772,SES_002149,USR_001128,flight_search,Variant,2026-02-24 22:29:30
EVT_006773,SES_002149,USR_001128,flight_selected,Variant,2026-02-24 22:34:30
EVT_006774,SES_002149,USR_001128,hotel_cross_sell_viewed,Variant,2026-02-24 22:37:30
EVT_006775,SES_002150,USR_001128,flight_search,Variant,2026-06-22 09:07:20
EVT_006776,SES_002151,USR_001129,flight_search,Variant,2026-01-24 21:20:34
EVT_006777,SES_002152,USR_001129,flight_search,Control,2026-05-09 20:25:21
EVT_006778,SES_002152,USR_001129,flight_selected,Control,2026-05-09 20:39:21
EVT_006779,SES_002152,USR_001129,flight_booking_completed,Control,2026-05-09 20:57:21
EVT_006780,SES_002153,USR_001129,flight_search,Variant,2026-01-11 11:30:41
EVT_006781,SES_002154,USR_001130,flight_search,Control,2026-06-06 00:44:04
EVT_006782,SES_002154,USR_001130,flight_selected,Control,2026-06-06 00:52:04
EVT_006783,SES_002154,USR_001130,hotel_cross_sell_viewed,Control,2026-06-06 00:53:04
EVT_006784,SES_002154,USR_001130,flight_booking_completed,Control,2026-06-06 01:00:04
EVT_006785,SES_002155,USR_001131,flight_search,Variant,2026-04-02 13:34:42
EVT_006786,SES_002156,USR_001132,flight_search,Variant,2026-05-20 11:02:30
EVT_006787,SES_002156,USR_001132,flight_selected,Variant,2026-05-20 11:07:30
EVT_006788,SES_002156,USR_001132,hotel_cross_sell_viewed,Variant,2026-05-20 11:11:30
EVT_006789,SES_002156,USR_001132,flight_booking_completed,Variant,2026-05-20 11:23:30
EVT_006790,SES_002157,USR_001133,flight_search,Control,2026-03-23 14:25:56
EVT_006791,SES_002157,USR_001133,flight_selected,Control,2026-03-23 14:35:56
EVT_006792,SES_002157,USR_001133,flight_booking_completed,Control,2026-03-23 14:40:56
EVT_006793,SES_002158,USR_001133,flight_search,Variant,2026-01-07 11:42:39
EVT_006794,SES_002158,USR_001133,flight_selected,Variant,2026-01-07 11:56:39
EVT_006795,SES_002158,USR_001133,hotel_cross_sell_viewed,Variant,2026-01-07 12:01:39
EVT_006796,SES_002158,USR_001133,hotel_cross_sell_added,Variant,2026-01-07 12:03:39
EVT_006797,SES_002158,USR_001133,flight_booking_completed,Variant,2026-01-07 12:09:39
EVT_006798,SES_002159,USR_001134,flight_search,Control,2026-01-07 09:41:24
EVT_006799,SES_002159,USR_001134,flight_selected,Control,2026-01-07 09:54:24
EVT_006800,SES_002159,USR_001134,hotel_cross_sell_viewed,Control,2026-01-07 09:56:24
EVT_006801,SES_002159,USR_001134,flight_booking_completed,Control,2026-01-07 10:16:24
EVT_006802,SES_002160,USR_001135,flight_search,Control,2026-01-01 11:21:58
EVT_006803,SES_002160,USR_001135,flight_selected,Control,2026-01-01 11:33:58
EVT_006804,SES_002160,USR_001135,hotel_cross_sell_viewed,Control,2026-01-01 11:35:58
EVT_006805,SES_002161,USR_001136,flight_search,Control,2026-04-14 08:40:41
EVT_006806,SES_002161,USR_001136,flight_selected,Control,2026-04-14 08:46:41
EVT_006807,SES_002161,USR_001136,flight_booking_completed,Control,2026-04-14 08:54:41
EVT_006808,SES_002162,USR_001137,flight_search,Variant,2026-03-29 22:13:40
EVT_006809,SES_002162,USR_001137,flight_selected,Variant,2026-03-29 22:26:40
EVT_006810,SES_002163,USR_001138,flight_search,Control,2026-05-24 12:40:49
EVT_006811,SES_002163,USR_001138,flight_selected,Control,2026-05-24 12:46:49
EVT_006812,SES_002163,USR_001138,hotel_cross_sell_viewed,Control,2026-05-24 12:47:49
EVT_006813,SES_002163,USR_001138,flight_booking_completed,Control,2026-05-24 13:04:49
EVT_006814,SES_002164,USR_001138,flight_search,Variant,2026-04-04 08:23:09
EVT_006815,SES_002164,USR_001138,flight_selected,Variant,2026-04-04 08:38:09
EVT_006816,SES_002164,USR_001138,hotel_cross_sell_viewed,Variant,2026-04-04 08:41:09
EVT_006817,SES_002164,USR_001138,flight_booking_completed,Variant,2026-04-04 08:52:09
EVT_006818,SES_002165,USR_001138,flight_search,Control,2026-05-29 13:04:58
EVT_006819,SES_002166,USR_001139,flight_search,Variant,2026-03-26 07:01:27
EVT_006820,SES_002166,USR_001139,flight_selected,Variant,2026-03-26 07:12:27
EVT_006821,SES_002166,USR_001139,hotel_cross_sell_viewed,Variant,2026-03-26 07:15:27
EVT_006822,SES_002166,USR_001139,flight_booking_completed,Variant,2026-03-26 07:35:27
EVT_006823,SES_002167,USR_001139,flight_search,Variant,2026-06-15 23:21:56
EVT_006824,SES_002167,USR_001139,flight_selected,Variant,2026-06-15 23:32:56
EVT_006825,SES_002167,USR_001139,hotel_cross_sell_viewed,Variant,2026-06-15 23:36:56
EVT_006826,SES_002167,USR_001139,flight_booking_completed,Variant,2026-06-15 23:50:56
EVT_006827,SES_002168,USR_001140,flight_search,Control,2026-06-08 08:15:38
EVT_006828,SES_002169,USR_001141,flight_search,Variant,2026-05-17 12:51:40
EVT_006829,SES_002169,USR_001141,flight_selected,Variant,2026-05-17 13:05:40
EVT_006830,SES_002169,USR_001141,hotel_cross_sell_viewed,Variant,2026-05-17 13:09:40
EVT_006831,SES_002169,USR_001141,flight_booking_completed,Variant,2026-05-17 13:20:40
EVT_006832,SES_002170,USR_001141,flight_search,Control,2026-01-02 23:42:26
EVT_006833,SES_002170,USR_001141,flight_selected,Control,2026-01-02 23:56:26
EVT_006834,SES_002170,USR_001141,hotel_cross_sell_viewed,Control,2026-01-02 23:57:26
EVT_006835,SES_002171,USR_001142,flight_search,Variant,2026-02-22 02:13:26
EVT_006836,SES_002171,USR_001142,flight_selected,Variant,2026-02-22 02:25:26
EVT_006837,SES_002171,USR_001142,flight_booking_completed,Variant,2026-02-22 02:33:26
EVT_006838,SES_002172,USR_001142,flight_search,Control,2026-04-15 10:12:38
EVT_006839,SES_002173,USR_001142,flight_search,Control,2026-04-22 22:51:50
EVT_006840,SES_002173,USR_001142,flight_selected,Control,2026-04-22 23:05:50
EVT_006841,SES_002173,USR_001142,hotel_cross_sell_viewed,Control,2026-04-22 23:07:50
EVT_006842,SES_002173,USR_001142,flight_booking_completed,Control,2026-04-22 23:16:50
EVT_006843,SES_002174,USR_001143,flight_search,Control,2026-04-01 19:41:18
EVT_006844,SES_002174,USR_001143,flight_selected,Control,2026-04-01 19:54:18
EVT_006845,SES_002174,USR_001143,hotel_cross_sell_viewed,Control,2026-04-01 19:57:18
EVT_006846,SES_002174,USR_001143,hotel_cross_sell_added,Control,2026-04-01 20:04:18
EVT_006847,SES_002174,USR_001143,flight_booking_completed,Control,2026-04-01 20:22:18
EVT_006848,SES_002175,USR_001144,flight_search,Variant,2026-06-21 12:14:47
EVT_006849,SES_002175,USR_001144,flight_selected,Variant,2026-06-21 12:19:47
EVT_006850,SES_002175,USR_001144,hotel_cross_sell_viewed,Variant,2026-06-21 12:22:47
EVT_006851,SES_002175,USR_001144,flight_booking_completed,Variant,2026-06-21 12:39:47
EVT_006852,SES_002176,USR_001145,flight_search,Variant,2026-03-05 05:10:52
EVT_006853,SES_002176,USR_001145,flight_selected,Variant,2026-03-05 05:22:52
EVT_006854,SES_002176,USR_001145,hotel_cross_sell_viewed,Variant,2026-03-05 05:25:52
EVT_006855,SES_002176,USR_001145,flight_booking_completed,Variant,2026-03-05 05:42:52
EVT_006856,SES_002177,USR_001145,flight_search,Control,2026-01-01 09:55:18
EVT_006857,SES_002178,USR_001145,flight_search,Control,2026-03-07 12:02:40
EVT_006858,SES_002179,USR_001146,flight_search,Variant,2026-03-18 19:37:30
EVT_006859,SES_002179,USR_001146,flight_selected,Variant,2026-03-18 19:43:30
EVT_006860,SES_002179,USR_001146,hotel_cross_sell_viewed,Variant,2026-03-18 19:48:30
EVT_006861,SES_002179,USR_001146,hotel_cross_sell_added,Variant,2026-03-18 19:55:30
EVT_006862,SES_002179,USR_001146,flight_booking_completed,Variant,2026-03-18 20:01:30
EVT_006863,SES_002180,USR_001147,flight_search,Variant,2026-03-26 08:25:06
EVT_006864,SES_002180,USR_001147,flight_selected,Variant,2026-03-26 08:31:06
EVT_006865,SES_002180,USR_001147,hotel_cross_sell_viewed,Variant,2026-03-26 08:33:06
EVT_006866,SES_002180,USR_001147,hotel_cross_sell_added,Variant,2026-03-26 08:38:06
EVT_006867,SES_002180,USR_001147,checkout_completed,Variant,2026-03-26 08:50:06
EVT_006868,SES_002181,USR_001148,flight_search,Variant,2026-01-20 08:52:40
EVT_006869,SES_002181,USR_001148,flight_selected,Variant,2026-01-20 08:57:40
EVT_006870,SES_002181,USR_001148,hotel_cross_sell_viewed,Variant,2026-01-20 09:02:40
EVT_006871,SES_002181,USR_001148,hotel_cross_sell_added,Variant,2026-01-20 09:11:40
EVT_006872,SES_002182,USR_001148,flight_search,Variant,2026-01-05 05:08:20
EVT_006873,SES_002182,USR_001148,flight_selected,Variant,2026-01-05 05:20:20
EVT_006874,SES_002182,USR_001148,hotel_cross_sell_viewed,Variant,2026-01-05 05:22:20
EVT_006875,SES_002183,USR_001149,flight_search,Control,2026-04-16 12:32:05
EVT_006876,SES_002183,USR_001149,flight_selected,Control,2026-04-16 12:37:05
EVT_006877,SES_002184,USR_001150,flight_search,Variant,2026-04-08 05:27:03
EVT_006878,SES_002185,USR_001150,flight_search,Control,2026-03-21 18:15:52
EVT_006879,SES_002185,USR_001150,flight_selected,Control,2026-03-21 18:24:52
EVT_006880,SES_002185,USR_001150,hotel_cross_sell_viewed,Control,2026-03-21 18:25:52
EVT_006881,SES_002185,USR_001150,flight_booking_completed,Control,2026-03-21 18:36:52
EVT_006882,SES_002186,USR_001151,flight_search,Control,2026-01-08 21:00:38
EVT_006883,SES_002186,USR_001151,flight_selected,Control,2026-01-08 21:09:38
EVT_006884,SES_002186,USR_001151,hotel_cross_sell_viewed,Control,2026-01-08 21:12:38
EVT_006885,SES_002186,USR_001151,flight_booking_completed,Control,2026-01-08 21:25:38
EVT_006886,SES_002187,USR_001152,flight_search,Variant,2026-05-08 01:19:24
EVT_006887,SES_002187,USR_001152,flight_selected,Variant,2026-05-08 01:33:24
EVT_006888,SES_002187,USR_001152,hotel_cross_sell_viewed,Variant,2026-05-08 01:38:24
EVT_006889,SES_002187,USR_001152,flight_booking_completed,Variant,2026-05-08 01:47:24
EVT_006890,SES_002188,USR_001152,flight_search,Control,2026-05-17 13:34:16
EVT_006891,SES_002188,USR_001152,flight_selected,Control,2026-05-17 13:45:16
EVT_006892,SES_002188,USR_001152,hotel_cross_sell_viewed,Control,2026-05-17 13:46:16
EVT_006893,SES_002188,USR_001152,flight_booking_completed,Control,2026-05-17 13:57:16
EVT_006894,SES_002189,USR_001152,flight_search,Control,2026-06-18 10:07:43
EVT_006895,SES_002189,USR_001152,flight_selected,Control,2026-06-18 10:16:43
EVT_006896,SES_002189,USR_001152,hotel_cross_sell_viewed,Control,2026-06-18 10:19:43
EVT_006897,SES_002189,USR_001152,flight_booking_completed,Control,2026-06-18 10:26:43
EVT_006898,SES_002190,USR_001153,flight_search,Control,2026-06-24 04:53:40
EVT_006899,SES_002190,USR_001153,flight_selected,Control,2026-06-24 05:03:40
EVT_006900,SES_002190,USR_001153,hotel_cross_sell_viewed,Control,2026-06-24 05:06:40
EVT_006901,SES_002191,USR_001153,flight_search,Variant,2026-06-09 19:57:08
EVT_006902,SES_002191,USR_001153,flight_selected,Variant,2026-06-09 20:06:08
EVT_006903,SES_002191,USR_001153,hotel_cross_sell_viewed,Variant,2026-06-09 20:08:08
EVT_006904,SES_002191,USR_001153,hotel_cross_sell_added,Variant,2026-06-09 20:12:08
EVT_006905,SES_002191,USR_001153,checkout_completed,Variant,2026-06-09 20:16:08
EVT_006906,SES_002192,USR_001153,flight_search,Control,2026-01-17 21:23:46
EVT_006907,SES_002192,USR_001153,flight_selected,Control,2026-01-17 21:31:46
EVT_006908,SES_002192,USR_001153,hotel_cross_sell_viewed,Control,2026-01-17 21:32:46
EVT_006909,SES_002192,USR_001153,hotel_cross_sell_added,Control,2026-01-17 21:36:46
EVT_006910,SES_002193,USR_001154,flight_search,Control,2026-03-07 23:21:42
EVT_006911,SES_002193,USR_001154,flight_selected,Control,2026-03-07 23:25:42
EVT_006912,SES_002193,USR_001154,hotel_cross_sell_viewed,Control,2026-03-07 23:28:42
EVT_006913,SES_002193,USR_001154,hotel_cross_sell_added,Control,2026-03-07 23:31:42
EVT_006914,SES_002194,USR_001154,flight_search,Control,2026-06-23 15:29:41
EVT_006915,SES_002194,USR_001154,flight_selected,Control,2026-06-23 15:37:41
EVT_006916,SES_002194,USR_001154,hotel_cross_sell_viewed,Control,2026-06-23 15:41:41
EVT_006917,SES_002194,USR_001154,flight_booking_completed,Control,2026-06-23 15:56:41
EVT_006918,SES_002195,USR_001154,flight_search,Variant,2026-01-02 11:54:05
EVT_006919,SES_002196,USR_001154,flight_search,Variant,2026-06-14 04:07:23
EVT_006920,SES_002196,USR_001154,flight_selected,Variant,2026-06-14 04:09:23
EVT_006921,SES_002196,USR_001154,hotel_cross_sell_viewed,Variant,2026-06-14 04:10:23
EVT_006922,SES_002196,USR_001154,hotel_cross_sell_added,Variant,2026-06-14 04:12:23
EVT_006923,SES_002197,USR_001155,flight_search,Control,2026-04-12 11:15:34
EVT_006924,SES_002198,USR_001156,flight_search,Control,2026-05-14 15:02:22
EVT_006925,SES_002199,USR_001156,flight_search,Variant,2026-02-16 18:48:20
EVT_006926,SES_002200,USR_001157,flight_search,Control,2026-06-06 00:24:29
EVT_006927,SES_002201,USR_001158,flight_search,Variant,2026-01-04 05:49:06
EVT_006928,SES_002201,USR_001158,flight_selected,Variant,2026-01-04 05:55:06
EVT_006929,SES_002201,USR_001158,hotel_cross_sell_viewed,Variant,2026-01-04 05:58:06
EVT_006930,SES_002202,USR_001158,flight_search,Variant,2026-03-23 06:50:00
EVT_006931,SES_002202,USR_001158,flight_selected,Variant,2026-03-23 06:52:00
EVT_006932,SES_002202,USR_001158,flight_booking_completed,Variant,2026-03-23 07:03:00
EVT_006933,SES_002203,USR_001158,flight_search,Control,2026-01-22 00:35:19
EVT_006934,SES_002203,USR_001158,flight_selected,Control,2026-01-22 00:41:19
EVT_006935,SES_002203,USR_001158,hotel_cross_sell_viewed,Control,2026-01-22 00:44:19
EVT_006936,SES_002203,USR_001158,hotel_cross_sell_added,Control,2026-01-22 00:53:19
EVT_006937,SES_002203,USR_001158,flight_booking_completed,Control,2026-01-22 01:08:19
EVT_006938,SES_002204,USR_001159,flight_search,Control,2026-01-28 16:57:28
EVT_006939,SES_002204,USR_001159,flight_selected,Control,2026-01-28 17:12:28
EVT_006940,SES_002204,USR_001159,hotel_cross_sell_viewed,Control,2026-01-28 17:13:28
EVT_006941,SES_002204,USR_001159,flight_booking_completed,Control,2026-01-28 17:19:28
EVT_006942,SES_002205,USR_001159,flight_search,Control,2026-01-20 03:09:56
EVT_006943,SES_002205,USR_001159,flight_selected,Control,2026-01-20 03:14:56
EVT_006944,SES_002205,USR_001159,hotel_cross_sell_viewed,Control,2026-01-20 03:17:56
EVT_006945,SES_002205,USR_001159,flight_booking_completed,Control,2026-01-20 03:35:56
EVT_006946,SES_002206,USR_001160,flight_search,Variant,2026-03-03 07:18:41
EVT_006947,SES_002206,USR_001160,flight_selected,Variant,2026-03-03 07:25:41
EVT_006948,SES_002206,USR_001160,hotel_cross_sell_viewed,Variant,2026-03-03 07:27:41
EVT_006949,SES_002206,USR_001160,hotel_cross_sell_added,Variant,2026-03-03 07:28:41
EVT_006950,SES_002206,USR_001160,checkout_completed,Variant,2026-03-03 07:38:41
EVT_006951,SES_002207,USR_001161,flight_search,Control,2026-02-21 04:13:03
EVT_006952,SES_002207,USR_001161,flight_selected,Control,2026-02-21 04:22:03
EVT_006953,SES_002207,USR_001161,hotel_cross_sell_viewed,Control,2026-02-21 04:24:03
EVT_006954,SES_002207,USR_001161,hotel_cross_sell_added,Control,2026-02-21 04:32:03
EVT_006955,SES_002207,USR_001161,checkout_completed,Control,2026-02-21 04:38:03
EVT_006956,SES_002208,USR_001161,flight_search,Variant,2026-02-05 17:12:16
EVT_006957,SES_002208,USR_001161,flight_selected,Variant,2026-02-05 17:27:16
EVT_006958,SES_002208,USR_001161,hotel_cross_sell_viewed,Variant,2026-02-05 17:32:16
EVT_006959,SES_002209,USR_001161,flight_search,Control,2026-02-13 11:47:53
EVT_006960,SES_002210,USR_001162,flight_search,Variant,2026-04-20 18:56:36
EVT_006961,SES_002210,USR_001162,flight_selected,Variant,2026-04-20 19:08:36
EVT_006962,SES_002210,USR_001162,flight_booking_completed,Variant,2026-04-20 19:25:36
EVT_006963,SES_002211,USR_001162,flight_search,Variant,2026-03-30 03:51:19
EVT_006964,SES_002211,USR_001162,flight_selected,Variant,2026-03-30 03:58:19
EVT_006965,SES_002211,USR_001162,hotel_cross_sell_viewed,Variant,2026-03-30 04:03:19
EVT_006966,SES_002211,USR_001162,hotel_cross_sell_added,Variant,2026-03-30 04:07:19
EVT_006967,SES_002211,USR_001162,flight_booking_completed,Variant,2026-03-30 04:19:19
EVT_006968,SES_002212,USR_001163,flight_search,Variant,2026-01-12 02:35:45
EVT_006969,SES_002212,USR_001163,flight_selected,Variant,2026-01-12 02:50:45
EVT_006970,SES_002212,USR_001163,hotel_cross_sell_viewed,Variant,2026-01-12 02:54:45
EVT_006971,SES_002212,USR_001163,flight_booking_completed,Variant,2026-01-12 03:06:45
EVT_006972,SES_002213,USR_001163,flight_search,Variant,2026-01-15 07:10:08
EVT_006973,SES_002213,USR_001163,flight_selected,Variant,2026-01-15 07:18:08
