booking_id,user_id,flight_booking_value,hotel_booking_value,is_cross_sell_attached,booking_type,booking_timestamp
BKG_001100,USR_000939,5055.79,,False,initial,2026-01-07 09:19:44
BKG_001101,USR_000939,9607.58,,False,initial,2026-03-31 11:41:31
BKG_001102,USR_000940,3033.49,,False,initial,2026-05-28 14:37:53
BKG_001103,USR_000941,4764.38,14217.9,True,initial,2026-02-25 04:58:50
BKG_001104,USR_000942,5763.3,,False,initial,2026-03-18 19:23:20
BKG_001105,USR_000943,11582.02,,False,initial,2026-04-12 04:22:22
BKG_001106,USR_000944,7866.91,,False,initial,2026-04-08 17:58:17
BKG_001107,USR_000944,11640.52,,False,initial,2026-05-24 01:09:46
BKG_001108,USR_000946,7250.76,,False,initial,2026-05-10 18:58:35
BKG_001109,USR_000947,10905.12,,False,initial,2026-05-15 20:40:21
BKG_001110,USR_000947,10589.84,,False,initial,2026-01-29 17:12:57
BKG_001111,USR_000950,11387.02,,False,initial,2026-04-02 09:00:50
BKG_001112,USR_000950,7240.85,9191.69,True,initial,2026-01-21 03:33:50
BKG_001113,USR_000951,10893.04,,False,initial,2026-05-01 08:20:16
BKG_001114,USR_000951,6451.51,,False,initial,2026-02-15 18:20:34
BKG_001115,USR_000952,6080.33,,False,initial,2026-03-26 11:25:48
BKG_001116,USR_000952,6367.67,,False,initial,2026-02-18 10:01:10
BKG_001117,USR_000953,11677.84,,False,initial,2026-01-14 14:08:59
BKG_001118,USR_000953,3747.54,,False,initial,2026-06-07 13:44:04
BKG_001119,USR_000953,3140.35,,False,initial,2026-01-26 08:55:36
BKG_001120,USR_000954,10684.99,,False,initial,2026-05-06 23:29:42
BKG_001121,USR_000955,11108.62,,False,initial,2026-01-21 10:14:13
BKG_001122,USR_000955,9232.18,,False,initial,2026-03-22 20:09:57
BKG_001123,USR_000955,3222.25,,False,initial,2026-02-27 13:49:55
BKG_001124,USR_000956,6206.08,,False,initial,2026-05-09 16:59:35
BKG_001125,USR_000957,3366.12,,False,initial,2026-06-13 06:22:22
BKG_001126,USR_000957,11474.13,,False,initial,2026-05-23 11:07:40
BKG_001127,USR_000958,6976.38,,False,initial,2026-06-19 11:23:20
BKG_001128,USR_000959,10396.04,,False,initial,2026-05-21 06:52:45
BKG_001129,USR_000960,7063.22,,False,initial,2026-01-16 13:17:49
BKG_001130,USR_000961,3031.38,,False,initial,2026-03-24 14:19:41
BKG_001131,USR_000962,4117.05,,False,initial,2026-03-07 23:14:56
BKG_001132,USR_000965,11820.49,,False,initial,2026-05-22 03:36:50
BKG_001133,USR_000966,5917.01,,False,initial,2026-06-23 07:02:35
BKG_001134,USR_000966,6111.08,,False,initial,2026-04-24 09:11:05
BKG_001135,USR_000967,5192.52,,False,initial,2026-05-11 08:25:01
BKG_001136,USR_000968,8035.5,,False,initial,2026-03-27 00:22:42
BKG_001137,USR_000969,3723.35,,False,initial,2026-03-23 21:48:40
BKG_001138,USR_000970,10737.88,,False,initial,2026-02-13 18:34:18
BKG_001139,USR_000970,2862.81,,False,initial,2026-03-15 00:12:11
BKG_001140,USR_000971,7359.19,,False,initial,2026-02-10 03:50:12
BKG_001141,USR_000972,2741.47,,False,initial,2026-05-10 16:34:27
BKG_001142,USR_000973,10815.65,,False,initial,2026-06-24 02:38:48
BKG_001143,USR_000974,3862.42,,False,initial,2026-02-25 14:23:18
BKG_001144,USR_000974,3379.05,,False,initial,2026-01-15 10:30:26
BKG_001145,USR_000975,6999.05,,False,initial,2026-03-14 16:26:55
BKG_001146,USR_000975,10841.51,,False,initial,2026-02-06 15:03:11
BKG_001147,USR_000976,7970.81,,False,initial,2026-05-24 02:01:54
BKG_001148,USR_000978,5586.72,,False,initial,2026-04-29 00:51:12
BKG_001149,USR_000978,4988.87,,False,initial,2026-03-20 23:27:45
BKG_001150,USR_000979,6561.43,,False,initial,2026-03-13 06:18:48
BKG_001151,USR_000979,9846.08,,False,initial,2026-03-22 18:57:02
BKG_001152,USR_000980,4046.23,,False,initial,2026-06-21 10:37:04
BKG_001153,USR_000980,10190.91,,False,initial,2026-04-13 02:07:17
BKG_001154,USR_000981,5548.87,,False,initial,2026-01-23 17:51:23
BKG_001155,USR_000982,3011.43,,False,initial,2026-05-22 04:48:43
BKG_001156,USR_000982,3564.14,,False,initial,2026-02-12 06:39:45
BKG_001157,USR_000983,3227.83,,False,initial,2026-06-01 19:33:11
BKG_001158,USR_000984,4647.89,,False,initial,2026-06-10 11:37:34
BKG_001159,USR_000985,3381.81,,False,initial,2026-05-27 18:54:41
BKG_001160,USR_000985,10667.28,,False,initial,2026-06-15 14:44:34
BKG_001161,USR_000985,11182.98,,False,initial,2026-02-09 23:31:39
BKG_001162,USR_000986,4572.9,,False,initial,2026-03-19 01:58:57
BKG_001163,USR_000986,8009.98,,False,initial,2026-03-31 13:35:22
BKG_001164,USR_000986,10521.61,,False,initial,2026-06-18 07:07:17
BKG_001165,USR_000987,4812.36,,False,initial,2026-06-01 03:40:58
BKG_001166,USR_000988,5505.47,,False,initial,2026-06-12 19:58:27
BKG_001167,USR_000989,7704.14,,False,initial,2026-06-28 12:42:30
BKG_001168,USR_000990,6426.3,,False,initial,2026-03-18 23:39:40
BKG_001169,USR_000990,6303.08,,False,initial,2026-06-24 12:08:51
BKG_001170,USR_000992,4904.08,3493.39,True,initial,2026-04-04 08:54:28
BKG_001171,USR_000994,6101.3,,False,initial,2026-04-11 07:04:04
BKG_001172,USR_000995,11286.54,,False,initial,2026-02-20 03:42:10
BKG_001173,USR_000996,9985.33,,False,initial,2026-05-12 09:55:26
BKG_001174,USR_000996,8613.52,,False,initial,2026-01-06 13:54:32
BKG_001175,USR_000999,3161.52,7648.29,True,initial,2026-01-05 04:33:08
BKG_001176,USR_001000,10824.59,,False,initial,2026-04-03 00:53:11
BKG_001177,USR_001001,11819.23,,False,initial,2026-03-11 00:41:53
BKG_001178,USR_001002,8659.43,,False,initial,2026-03-10 16:44:37
BKG_001179,USR_001002,4725.23,,False,initial,2026-03-28 18:44:27
BKG_001180,USR_001004,6347.84,,False,initial,2026-03-28 10:05:43
BKG_001181,USR_001005,7814.65,,False,initial,2026-05-24 09:41:39
BKG_001182,USR_001007,8755.13,,False,initial,2026-06-02 21:01:12
BKG_001183,USR_001007,6094.39,,False,initial,2026-04-22 10:17:02
BKG_001184,USR_001008,11894.03,,False,initial,2026-04-02 00:52:16
BKG_001185,USR_001012,5676.18,,False,initial,2026-03-31 01:04:25
BKG_001186,USR_001012,9672.04,,False,initial,2026-01-19 10:16:54
BKG_001187,USR_001013,7718.48,,False,initial,2026-04-22 01:04:14
BKG_001188,USR_001014,4294.66,,False,initial,2026-04-21 21:48:34
BKG_001189,USR_001015,11230.96,,False,initial,2026-05-26 12:26:11
BKG_001190,USR_001016,10719.7,,False,initial,2026-02-23 00:40:49
BKG_001191,USR_001016,10214.7,,False,initial,2026-05-13 20:36:20
BKG_001192,USR_001017,11980.39,,False,initial,2026-03-27 18:51:59
BKG_001193,USR_001018,3079.6,,False,initial,2026-04-03 13:41:08
BKG_001194,USR_001019,5780.48,,False,initial,2026-02-04 21:06:09
BKG_001195,USR_001020,9867.82,,False,initial,2026-03-14 02:15:47
BKG_001196,USR_001020,5996.91,,False,initial,2026-01-08 15:16:22
BKG_001197,USR_001020,10485.34,,False,initial,2026-01-25 07:38:54
BKG_001198,USR_001020,3730.43,,False,initial,2026-06-20 20:30:22
BKG_001199,USR_001021,9633.69,,False,initial,2026-03-10 22:48:53
BKG_001200,USR_001021,2565.6,,False,initial,2026-02-10 09:16:23
BKG_001201,USR_001022,2605.84,,False,initial,2026-03-02 15:20:47
BKG_001202,USR_001022,7567.06,,False,initial,2026-02-08 08:54:49
BKG_001203,USR_001023,4581.64,,False,initial,2026-05-04 06:07:52
BKG_001204,USR_001025,5373.29,,False,initial,2026-04-21 23:14:44
BKG_001205,USR_001026,5248.97,,False,initial,2026-01-28 23:59:32
BKG_001206,USR_001026,7462.75,,False,initial,2026-03-04 18:45:44
BKG_001207,USR_001026,6839.73,13877.23,True,initial,2026-03-12 10:36:57
BKG_001208,USR_001027,9696.83,,False,initial,2026-06-27 22:33:14
BKG_001209,USR_001028,10373.96,,False,initial,2026-05-07 02:48:32
BKG_001210,USR_001028,4259.39,4332.95,True,initial,2026-04-23 01:25:35
BKG_001211,USR_001029,4456.03,,False,initial,2026-02-02 19:31:50
BKG_001212,USR_001029,7785.15,,False,initial,2026-05-12 09:54:04
BKG_001213,USR_001030,4563.4,,False,initial,2026-06-03 00:16:52
BKG_001214,USR_001031,4603.75,,False,initial,2026-05-24 09:17:15
BKG_001215,USR_001034,6426.83,,False,initial,2026-01-07 11:55:11
BKG_001216,USR_001035,11921.34,,False,initial,2026-04-21 21:41:41
BKG_001217,USR_001036,5212.86,,False,initial,2026-01-05 12:25:40
BKG_001218,USR_001037,3742.3,,False,initial,2026-06-12 05:47:25
BKG_001219,USR_001038,6703.77,,False,initial,2026-01-06 20:05:03
BKG_001220,USR_001038,11778.31,,False,initial,2026-06-05 03:19:58
BKG_001221,USR_001038,3923.07,,False,initial,2026-03-10 21:38:08
BKG_001222,USR_001039,5904.11,,False,initial,2026-06-17 03:01:51
BKG_001223,USR_001040,7291.84,,False,initial,2026-04-26 12:32:12
BKG_001224,USR_001040,2506.57,,False,initial,2026-01-13 08:18:14
BKG_001225,USR_001041,8742.2,,False,initial,2026-06-05 19:40:58
BKG_001226,USR_001042,9138.15,,False,initial,2026-03-24 17:47:24
BKG_001227,USR_001042,2902.85,,False,initial,2026-03-10 04:47:03
BKG_001228,USR_001042,9289.16,,False,initial,2026-06-10 21:48:45
BKG_001229,USR_001043,4333.72,,False,initial,2026-04-11 03:22:10
BKG_001230,USR_001044,11156.6,,False,initial,2026-01-21 14:04:37
BKG_001231,USR_001044,4302.08,,False,initial,2026-04-19 13:14:59
BKG_001232,USR_001045,6411.95,7975.28,True,initial,2026-06-02 08:10:00
BKG_001233,USR_001046,9217.79,,False,initial,2026-06-04 09:01:04
BKG_001234,USR_001046,3205.14,4933.92,True,initial,2026-05-26 21:25:32
BKG_001235,USR_001047,2892.81,,False,initial,2026-02-01 17:00:10
BKG_001236,USR_001047,4921.42,,False,initial,2026-01-11 03:49:35
BKG_001237,USR_001048,9347.74,,False,initial,2026-03-19 13:40:45
BKG_001238,USR_001050,11042.57,,False,initial,2026-04-06 05:33:02
BKG_001239,USR_001051,8017.69,,False,initial,2026-04-30 08:38:20
BKG_001240,USR_001053,3118.47,,False,initial,2026-05-17 16:50:40
BKG_001241,USR_001054,10478.43,,False,initial,2026-01-02 03:54:46
BKG_001242,USR_001054,5095.16,,False,initial,2026-06-20 04:52:09
BKG_001243,USR_001054,2609.77,,False,initial,2026-04-20 12:32:17
BKG_001244,USR_001055,7929.24,,False,initial,2026-06-27 01:26:59
BKG_001245,USR_001056,8392.83,,False,initial,2026-02-20 02:13:42
BKG_001246,USR_001058,3672.9,,False,initial,2026-02-07 22:28:09
BKG_001247,USR_001059,11594.49,,False,initial,2026-03-04 04:38:40
BKG_001248,USR_001060,7089.61,,False,initial,2026-03-01 21:52:29
BKG_001249,USR_001061,3097.6,,False,initial,2026-03-18 21:12:13
BKG_001250,USR_001062,4203.46,,False,initial,2026-04-07 13:44:28
BKG_001251,USR_001065,11127.83,,False,initial,2026-03-17 20:05:49
BKG_001252,USR_001066,5237.47,,False,initial,2026-02-06 14:24:26
BKG_001253,USR_001068,5019.77,,False,initial,2026-05-16 14:51:36
BKG_001254,USR_001069,2928.76,,False,initial,2026-06-16 15:37:30
BKG_001255,USR_001070,5766.13,8289.55,True,initial,2026-04-08 12:58:47
BKG_001256,USR_001071,7271.55,,False,initial,2026-03-12 05:39:48
BKG_001257,USR_001072,11714.97,,False,initial,2026-03-02 08:55:33
BKG_001258,USR_001073,7352.45,,False,initial,2026-05-28 01:15:01
BKG_001259,USR_001074,3028.35,,False,initial,2026-04-14 08:58:24
BKG_001260,USR_001074,7776.73,,False,initial,2026-04-02 19:08:10
BKG_001261,USR_001075,4940.78,,False,initial,2026-05-18 17:59:03
BKG_001262,USR_001076,11348.05,,False,initial,2026-02-12 17:08:28
BKG_001263,USR_001076,4063.96,,False,initial,2026-01-19 19:02:59
BKG_001264,USR_001076,5364.52,,False,initial,2026-03-25 22:11:59
BKG_001265,USR_001077,3598.23,,False,initial,2026-05-20 05:46:16
BKG_001266,USR_001078,8042.03,,False,initial,2026-01-30 19:27:43
BKG_001267,USR_001078,11329.1,,False,initial,2026-01-09 18:05:02
BKG_001268,USR_001079,10076.78,,False,initial,2026-02-26 06:58:30
BKG_001269,USR_001080,6405.74,,False,initial,2026-03-02 03:38:31
BKG_001270,USR_001080,10620.67,,False,initial,2026-05-29 00:56:10
BKG_001271,USR_001082,8187.62,,False,initial,2026-06-18 00:39:43
BKG_001272,USR_001085,7794.64,,False,initial,2026-03-10 06:28:05
BKG_001273,USR_001085,8446.23,,False,initial,2026-01-04 16:52:22
BKG_001274,USR_001086,11253.26,,False,initial,2026-06-06 14:53:04
BKG_001275,USR_001087,6562.86,,False,initial,2026-06-15 16:41:24
BKG_001276,USR_001088,11984.99,3412.17,True,initial,2026-04-05 19:09:07
BKG_001277,USR_001089,8955.98,,False,initial,2026-01-05 13:48:23
BKG_001278,USR_001089,5424.27,,False,initial,2026-04-06 04:01:18
BKG_001279,USR_001089,3326.79,,False,initial,2026-02-05 15:03:22
BKG_001280,USR_001089,5462.73,,False,initial,2026-06-17 18:49:48
BKG_001281,USR_001090,6887.0,,False,initial,2026-06-05 12:07:51
BKG_001282,USR_001090,5402.75,,False,initial,2026-02-14 21:45:49
BKG_001283,USR_001091,3991.08,,False,initial,2026-06-26 22:45:01
BKG_001284,USR_001092,9436.5,,False,initial,2026-04-01 16:31:07
BKG_001285,USR_001095,10907.7,,False,initial,2026-02-22 17:58:37
BKG_001286,USR_001096,11738.25,,False,initial,2026-06-05 01:42:42
BKG_001287,USR_001096,10703.58,,False,initial,2026-05-25 14:30:05
BKG_001288,USR_001097,7812.0,,False,initial,2026-05-20 05:23:04
BKG_001289,USR_001097,10144.93,,False,initial,2026-02-23 00:13:35
BKG_001290,USR_001099,4852.91,,False,initial,2026-01-02 10:23:49
BKG_001291,USR_001099,6856.68,,False,initial,2026-04-27 16:33:48
BKG_001292,USR_001100,10120.57,,False,initial,2026-06-05 22:12:50
BKG_001293,USR_001101,11282.99,,False,initial,2026-03-21 04:10:22
BKG_001294,USR_001101,4574.9,,False,initial,2026-04-01 18:02:42
BKG_001295,USR_001102,10272.54,,False,initial,2026-06-02 05:05:40
BKG_001296,USR_001103,3592.35,,False,initial,2026-06-20 08:10:08
BKG_001297,USR_001104,10698.9,,False,initial,2026-04-11 13:17:55
BKG_001298,USR_001106,6394.0,,False,initial,2026-02-10 20:48:41
BKG_001299,USR_001106,9684.06,,False,initial,2026-02-06 01:59:43
BKG_001300,USR_001108,11619.56,,False,initial,2026-06-17 12:59:06
BKG_001301,USR_001110,8465.7,,False,initial,2026-03-21 20:47:06
BKG_001302,USR_001111,6692.99,,False,initial,2026-06-14 02:25:20
BKG_001303,USR_001111,10837.59,,False,initial,2026-03-10 05:33:59
BKG_001304,USR_001112,10022.68,,False,initial,2026-04-04 01:40:30
BKG_001305,USR_001114,6639.28,,False,initial,2026-04-25 02:51:29
BKG_001306,USR_001114,2858.76,4129.11,True,initial,2026-06-14 01:16:53
BKG_001307,USR_001115,5903.06,,False,initial,2026-05-08 20:42:59
BKG_001308,USR_001115,10130.84,,False,initial,2026-03-19 14:12:26
BKG_001309,USR_001115,4542.52,,False,initial,2026-05-13 13:35:38
BKG_001310,USR_001116,9701.6,,False,initial,2026-06-28 22:11:02
BKG_001311,USR_001118,8200.03,,False,initial,2026-03-09 07:51:37
BKG_001312,USR_001120,9012.83,,False,initial,2026-06-18 13:53:54
BKG_001313,USR_001120,9415.34,13154.9,True,initial,2026-05-31 07:33:32
BKG_001314,USR_001121,7368.74,,False,initial,2026-06-14 02:14:37
BKG_001315,USR_001122,11215.78,,False,initial,2026-05-24 03:25:28
BKG_001316,USR_001122,10658.63,,False,initial,2026-03-22 04:51:42
BKG_001317,USR_001123,8462.06,,False,initial,2026-05-19 05:46:16
BKG_001318,USR_001123,7385.99,,False,initial,2026-04-06 18:46:35
BKG_001319,USR_001124,10980.72,,False,initial,2026-02-26 00:43:43
BKG_001320,USR_001125,3615.42,,False,initial,2026-01-21 12:14:18
BKG_001321,USR_001126,6744.14,,False,initial,2026-04-24 19:51:58
BKG_001322,USR_001127,5924.25,,False,initial,2026-06-03 15:47:17
BKG_001323,USR_001128,3030.88,,False,initial,2026-01-22 23:41:13
BKG_001324,USR_001129,6440.23,,False,initial,2026-05-09 20:57:21
BKG_001325,USR_001130,6020.29,,False,initial,2026-06-06 01:00:04
BKG_001326,USR_001132,10768.23,,False,initial,2026-05-20 11:23:30
BKG_001327,USR_001133,11805.43,,False,initial,2026-03-23 14:40:56
BKG_001328,USR_001133,4036.75,,False,initial,2026-01-07 12:09:39
BKG_001329,USR_001134,8080.64,,False,initial,2026-01-07 10:16:24
BKG_001330,USR_001136,9650.56,,False,initial,2026-04-14 08:54:41
BKG_001331,USR_001138,6632.17,,False,initial,2026-05-24 13:04:49
BKG_001332,USR_001138,9781.71,,False,initial,2026-04-04 08:52:09
BKG_001333,USR_001139,6714.45,,False,initial,2026-03-26 07:35:27
BKG_001334,USR_001139,11356.51,,False,initial,2026-06-15 23:50:56
BKG_001335,USR_001141,8342.98,,False,initial,2026-05-17 13:20:40
BKG_001336,USR_001142,8782.24,,False,initial,2026-02-22 02:33:26
BKG_001337,USR_001142,4264.52,,False,initial,2026-04-22 23:16:50
BKG_001338,USR_001143,7173.43,,False,initial,2026-04-01 20:22:18
BKG_001339,USR_001144,9021.62,,False,initial,2026-06-21 12:39:47
BKG_001340,USR_001145,7835.41,,False,initial,2026-03-05 05:42:52
BKG_001341,USR_001146,5992.63,,False,initial,2026-03-18 20:01:30
BKG_001342,USR_001147,7345.96,8038.46,True,initial,2026-03-26 08:50:06
BKG_001343,USR_001150,7705.69,,False,initial,2026-03-21 18:36:52
BKG_001344,USR_001151,5820.93,,False,initial,2026-01-08 21:25:38
BKG_001345,USR_001152,6994.27,,False,initial,2026-05-08 01:47:24
BKG_001346,USR_001152,2925.1,,False,initial,2026-05-17 13:57:16
BKG_001347,USR_001152,2602.98,,False,initial,2026-06-18 10:26:43
BKG_001348,USR_001153,6712.96,5611.38,True,initial,2026-06-09 20:16:08
BKG_001349,USR_001154,3570.98,,False,initial,2026-06-23 15:56:41
BKG_001350,USR_001158,3880.16,,False,initial,2026-03-23 07:03:00
BKG_001351,USR_001158,9522.55,,False,initial,2026-01-22 01:08:19
BKG_001352,USR_001159,9901.05,,False,initial,2026-01-28 17:19:28
BKG_001353,USR_001159,4429.29,,False,initial,2026-01-20 03:35:56
BKG_001354,USR_001160,11047.23,3993.97,True,initial,2026-03-03 07:38:41
BKG_001355,USR_001161,6687.94,3891.49,True,initial,2026-02-21 04:38:03
BKG_001356,USR_001162,7527.27,,False,initial,2026-04-20 19:25:36
BKG_001357,USR_001162,2790.0,,False,initial,2026-03-30 04:19:19
BKG_001358,USR_001163,9316.01,,False,initial,2026-01-12 03:06:45
BKG_001359,USR_001163,2910.02,,False,initial,2026-01-15 07:46:08
BKG_001360,USR_001166,8699.25,,False,initial,2026-01-02 07:44:16
BKG_001361,USR_001166,9982.54,,False,initial,2026-05-21 01:42:49
BKG_001362,USR_001166,6642.05,,False,initial,2026-06-09 01:33:02
BKG_001363,USR_001167,11949.3,8744.93,True,initial,2026-05-07 02:45:16
BKG_001364,USR_001169,3499.22,,False,initial,2026-06-02 10:14:29
BKG_001365,USR_001169,6771.18,,False,initial,2026-03-07 05:48:54
BKG_001366,USR_001171,5999.75,,False,initial,2026-01-30 00:12:17
BKG_001367,USR_001171,8570.14,,False,initial,2026-05-22 21:18:31
BKG_001368,USR_001172,8268.52,,False,initial,2026-04-16 03:33:36
BKG_001369,USR_001173,9641.4,,False,initial,2026-04-30 06:56:00
BKG_001370,USR_001175,6010.83,,False,initial,2026-03-24 16:55:19
BKG_001371,USR_001176,6052.15,,False,initial,2026-02-11 08:46:39
BKG_001372,USR_001177,3580.5,,False,initial,2026-05-14 21:55:01
BKG_001373,USR_001178,3805.73,,False,initial,2026-03-20 07:29:32
BKG_001374,USR_001178,7892.75,,False,initial,2026-02-12 22:27:59
BKG_001375,USR_001180,4460.76,,False,initial,2026-04-20 06:00:40
BKG_001376,USR_001181,4000.25,,False,initial,2026-06-29 15:13:38
BKG_001377,USR_001182,4271.31,,False,initial,2026-04-11 03:09:36
BKG_001378,USR_001183,3074.21,,False,initial,2026-01-01 22:41:04
BKG_001379,USR_001183,4974.2,,False,initial,2026-05-20 05:10:53
BKG_001380,USR_001184,8307.31,,False,initial,2026-02-24 01:52:42
BKG_001381,USR_001185,4496.3,,False,initial,2026-05-05 14:00:44
BKG_001382,USR_001185,6258.41,,False,initial,2026-03-01 13:39:41
BKG_001383,USR_001186,7911.35,,False,initial,2026-06-11 06:55:43
BKG_001384,USR_001189,2988.98,,False,initial,2026-02-20 08:22:13
BKG_001385,USR_001189,9532.02,,False,initial,2026-04-23 06:18:38
BKG_001386,USR_001190,5705.63,5663.66,True,initial,2026-02-03 02:50:13
BKG_001387,USR_001191,3834.55,,False,initial,2026-04-13 16:30:02
BKG_001388,USR_001191,8836.34,,False,initial,2026-03-08 03:22:01
BKG_001389,USR_001191,8609.69,,False,initial,2026-05-22 04:38:31
BKG_001390,USR_001192,4555.79,,False,initial,2026-02-24 23:50:46
BKG_001391,USR_001193,2554.35,,False,initial,2026-04-23 20:16:59
BKG_001392,USR_001194,9167.49,,False,initial,2026-02-01 12:39:33
BKG_001393,USR_001195,11425.21,,False,initial,2026-04-08 17:25:55
BKG_001394,USR_001196,10978.09,,False,initial,2026-03-02 15:11:23
BKG_001395,USR_001199,6248.09,,False,initial,2026-02-03 04:30:14
BKG_001396,USR_001200,7003.83,,False,initial,2026-06-01 13:19:01
BKG_001397,USR_001201,8578.02,,False,initial,2026-05-23 02:41:37
BKG_001398,USR_001202,11682.03,,False,initial,2026-01-11 01:40:52
BKG_001399,USR_001204,8138.51,,False,initial,2026-02-23 16:54:36
BKG_001400,USR_001205,11124.44,,False,initial,2026-05-27 07:39:03
BKG_001401,USR_001206,5104.87,,False,initial,2026-03-31 05:18:08
BKG_001402,USR_001207,8907.39,,False,initial,2026-03-30 16:24:55
BKG_001403,USR_001209,7748.23,,False,initial,2026-01-25 08:01:15
BKG_001404,USR_001210,5834.68,,False,initial,2026-02-23 23:28:35
BKG_001405,USR_001210,11784.61,,False,initial,2026-01-19 17:11:19
BKG_001406,USR_001211,4892.18,,False,initial,2026-03-25 06:58:47
BKG_001407,USR_001212,5856.4,,False,initial,2026-06-10 10:11:52
BKG_001408,USR_001215,8896.66,,False,initial,2026-02-01 11:15:11
BKG_001409,USR_001215,9295.0,,False,initial,2026-01-06 03:14:08
BKG_001410,USR_001216,6753.52,,False,initial,2026-06-28 05:04:11
BKG_001411,USR_001217,10687.85,,False,initial,2026-05-04 05:07:09
BKG_001412,USR_001218,3492.5,,False,initial,2026-02-24 09:45:50
BKG_001413,USR_001218,8475.56,,False,initial,2026-03-21 21:14:09
BKG_001414,USR_001219,3765.0,,False,initial,2026-01-24 16:43:07
BKG_001415,USR_001220,3739.53,,False,initial,2026-05-28 13:34:26
BKG_001416,USR_001220,9295.49,,False,initial,2026-01-17 13:10:53
BKG_001417,USR_001221,6914.83,,False,initial,2026-06-09 20:47:24
BKG_001418,USR_001221,5138.48,,False,initial,2026-04-28 18:42:42
BKG_001419,USR_001222,8629.4,,False,initial,2026-01-08 13:20:00
BKG_001420,USR_001223,5804.44,,False,initial,2026-01-23 01:10:17
BKG_001421,USR_001224,9342.78,,False,initial,2026-03-03 23:11:23
BKG_001422,USR_001225,10550.68,13705.07,True,initial,2026-04-24 07:55:35
BKG_001423,USR_001226,9679.74,,False,initial,2026-02-08 07:30:39
BKG_001424,USR_001227,8621.27,,False,initial,2026-06-14 22:58:50
BKG_001425,USR_001228,7197.65,,False,initial,2026-01-07 02:06:31
BKG_001426,USR_001229,11549.36,,False,initial,2026-01-21 12:36:53
BKG_001427,USR_001230,3697.79,,False,initial,2026-04-18 04:40:54
BKG_001428,USR_001230,9896.59,,False,initial,2026-04-07 15:24:17
BKG_001429,USR_001230,6904.02,,False,initial,2026-02-14 20:29:50
BKG_001430,USR_001231,8206.83,,False,initial,2026-06-13 03:43:04
BKG_001431,USR_001232,6701.95,,False,initial,2026-01-12 15:16:00
BKG_001432,USR_001232,3500.18,,False,initial,2026-04-26 12:24:27
BKG_001433,USR_001232,11262.1,11116.75,True,initial,2026-05-13 01:49:08
BKG_001434,USR_001233,11738.8,,False,initial,2026-03-31 09:31:34
BKG_001435,USR_001233,4949.43,,False,initial,2026-06-04 04:24:51
BKG_001436,USR_001234,5924.57,,False,initial,2026-01-23 01:27:49
BKG_001437,USR_001234,8712.87,,False,initial,2026-01-25 23:50:42
BKG_001438,USR_001235,5470.37,12055.59,True,initial,2026-04-19 20:44:49
BKG_001439,USR_001235,7585.49,,False,initial,2026-04-21 20:54:20
BKG_001440,USR_001235,11691.13,,False,initial,2026-01-30 23:16:05
BKG_001441,USR_001236,11515.56,,False,initial,2026-02-07 04:51:21
BKG_001442,USR_001237,8066.14,,False,initial,2026-02-03 07:07:28
BKG_001443,USR_001239,2822.28,,False,initial,2026-02-24 11:37:08
BKG_001444,USR_001243,3993.02,,False,initial,2026-05-07 20:37:51
BKG_001445,USR_001244,9213.28,,False,initial,2026-05-03 18:46:12
BKG_001446,USR_001246,11503.49,,False,initial,2026-03-14 04:47:04
BKG_001447,USR_001247,9396.13,,False,initial,2026-03-31 07:52:31
BKG_001448,USR_001247,10505.87,,False,initial,2026-03-07 06:55:52
BKG_001449,USR_001248,11222.16,,False,initial,2026-01-05 14:43:10
BKG_001450,USR_001250,11591.52,,False,initial,2026-06-29 05:49:52
BKG_001451,USR_001251,8082.79,,False,initial,2026-05-18 08:59:15
BKG_001452,USR_001251,4561.72,11900.11,True,initial,2026-02-02 23:20:50
BKG_001453,USR_001251,9812.5,,False,initial,2026-06-09 05:42:07
BKG_001454,USR_001252,4945.87,,False,initial,2026-01-16 12:06:58
BKG_001455,USR_001253,5882.92,,False,initial,2026-06-29 21:49:44
BKG_001456,USR_001254,10492.32,,False,initial,2026-04-21 06:31:55
BKG_001457,USR_001255,9549.73,,False,initial,2026-06-15 01:27:42
BKG_001458,USR_001256,3311.22,,False,initial,2026-06-11 02:02:50
BKG_001459,USR_001256,7917.23,,False,initial,2026-01-31 10:31:42
BKG_001460,USR_001257,10046.47,,False,initial,2026-01-23 08:14:55
BKG_001461,USR_001258,5736.41,,False,initial,2026-01-10 03:52:20
BKG_001462,USR_001260,5236.31,,False,initial,2026-05-01 19:07:40
BKG_001463,USR_001261,11113.32,,False,initial,2026-06-28 10:33:22
BKG_001464,USR_001262,10653.98,,False,initial,2026-04-05 13:49:22
BKG_001465,USR_001263,7562.54,,False,initial,2026-06-28 22:39:41
BKG_001466,USR_001264,4557.95,,False,initial,2026-01-30 09:11:42
BKG_001467,USR_001264,5885.55,,False,initial,2026-04-02 19:18:11
BKG_001468,USR_001266,6046.06,,False,initial,2026-01-03 20:29:38
BKG_001469,USR_001267,3839.34,,False,initial,2026-06-11 21:36:38
BKG_001470,USR_001269,5990.4,,False,initial,2026-02-18 09:39:26
BKG_001471,USR_001270,10816.89,,False,initial,2026-03-01 05:19:54
BKG_001472,USR_001271,10307.24,7570.78,True,initial,2026-04-06 09:06:00
BKG_001473,USR_001272,10255.49,,False,initial,2026-01-25 07:09:17
